kind,seed,rank,source,ablation_reduction,aggregate_mean
shuffled_labels,56,6,anchorshift,0.15625,0.19531250558793545
shuffled_labels,56,6,driftgate,0.15625,0.19531250558793545
shuffled_labels,56,6,fluxpatch,0.2500000298023224,0.19531250558793545
shuffled_labels,56,6,motifbridge,0.03125,0.19531250558793545
shuffled_labels,56,6,phasenest,0.25,0.19531250558793545
shuffled_labels,56,6,phasesar,0.2499999850988388,0.19531250558793545
shuffled_labels,56,6,quorumweave,0.21875,0.19531250558793545
shuffled_labels,56,6,shardbloom,0.2500000298023224,0.19531250558793545
shuffled_labels,56,7,anchorshift,0.06249997019767761,0.15624999720603228
shuffled_labels,56,7,driftgate,0.15625,0.15624999720603228
shuffled_labels,56,7,fluxpatch,0.15625,0.15624999720603228
shuffled_labels,56,7,motifbridge,-0.06250004470348358,0.15624999720603228
shuffled_labels,56,7,phasenest,0.28125,0.15624999720603228
shuffled_labels,56,7,phasesar,0.2500000223517418,0.15624999720603228
shuffled_labels,56,7,quorumweave,0.15625,0.15624999720603228
shuffled_labels,56,7,shardbloom,0.2500000298023224,0.15624999720603228
shuffled_labels,56,8,anchorshift,0.03125,0.16796875
shuffled_labels,56,8,driftgate,0.2499999850988388,0.16796875
shuffled_labels,56,8,fluxpatch,0.15625,0.16796875
shuffled_labels,56,8,motifbridge,0.031249970197677612,0.16796875
shuffled_labels,56,8,phasenest,0.3125,0.16796875
shuffled_labels,56,8,phasesar,0.2187500149011612,0.16796875
shuffled_labels,56,8,quorumweave,0.125,0.16796875
shuffled_labels,56,8,shardbloom,0.2187500298023224,0.16796875
shuffled_labels,57,1,anchorshift,0.031249970197677612,0.04296875
shuffled_labels,57,1,driftgate,0.0,0.04296875
shuffled_labels,57,1,fluxpatch,0.0625,0.04296875
shuffled_labels,57,1,motifbridge,0.09374997019767761,0.04296875
shuffled_labels,57,1,phasenest,0.03125,0.04296875
shuffled_labels,57,1,phasesar,0.09375,0.04296875
shuffled_labels,57,1,quorumweave,0.03125,0.04296875
shuffled_labels,57,1,shardbloom,5.960464477539063e-08,0.04296875
shuffled_labels,57,2,anchorshift,0.06249997019767761,0.05859375186264515
shuffled_labels,57,2,driftgate,1.4901161193847656e-08,0.05859375186264515
shuffled_labels,57,2,fluxpatch,0.09375,0.05859375186264515
shuffled_labels,57,2,motifbridge,0.03125,0.05859375186264515
shuffled_labels,57,2,phasenest,0.09375,0.05859375186264515
shuffled_labels,57,2,phasesar,0.1249999850988388,0.05859375186264515
shuffled_labels,57,2,quorumweave,0.031250014901161194,0.05859375186264515
shuffled_labels,57,2,shardbloom,0.03125002980232239,0.05859375186264515
shuffled_labels,57,3,anchorshift,0.09374994039535522,0.0859374962747097
shuffled_labels,57,3,driftgate,0.03125,0.0859374962747097
shuffled_labels,57,3,fluxpatch,0.1562499701976776,0.0859374962747097
shuffled_labels,57,3,motifbridge,0.031249970197677612,0.0859374962747097
shuffled_labels,57,3,phasenest,0.09375004470348358,0.0859374962747097
shuffled_labels,57,3,phasesar,0.1250000149011612,0.0859374962747097
shuffled_labels,57,3,quorumweave,0.09375,0.0859374962747097
shuffled_labels,57,3,shardbloom,0.06250002980232239,0.0859374962747097
shuffled_labels,57,4,anchorshift,0.15624994039535522,0.1484374925494194
shuffled_labels,57,4,driftgate,0.15625,0.1484374925494194
shuffled_labels,57,4,fluxpatch,0.21875,0.1484374925494194
shuffled_labels,57,4,motifbridge,-2.9802322387695312e-08,0.1484374925494194
shuffled_labels,57,4,phasenest,0.15625,0.1484374925494194
shuffled_labels,57,4,phasesar,0.1875,0.1484374925494194
shuffled_labels,57,4,quorumweave,0.09375,0.1484374925494194
shuffled_labels,57,4,shardbloom,0.2187500298023224,0.1484374925494194
shuffled_labels,57,5,anchorshift,0.06249995529651642,0.21093750186264515
shuffled_labels,57,5,driftgate,0.21875,0.21093750186264515
shuffled_labels,57,5,fluxpatch,0.21875,0.21093750186264515
shuffled_labels,57,5,motifbridge,0.06249997019767761,0.21093750186264515
shuffled_labels,57,5,phasenest,0.34375,0.21093750186264515
shuffled_labels,57,5,phasesar,0.3125000596046448,0.21093750186264515
shuffled_labels,57,5,quorumweave,0.21875,0.21093750186264515
shuffled_labels,57,5,shardbloom,0.2500000298023224,0.21093750186264515
shuffled_labels,57,6,anchorshift,-2.9802322387695312e-08,0.1953124925494194
shuffled_labels,57,6,driftgate,0.2187499850988388,0.1953124925494194
shuffled_labels,57,6,fluxpatch,0.21875,0.1953124925494194
shuffled_labels,57,6,motifbridge,0.06249997019767761,0.1953124925494194
shuffled_labels,57,6,phasenest,0.3437499850988388,0.1953124925494194
shuffled_labels,57,6,phasesar,0.3125,0.1953124925494194
shuffled_labels,57,6,quorumweave,0.125,0.1953124925494194
shuffled_labels,57,6,shardbloom,0.2812500298023224,0.1953124925494194
shuffled_labels,57,7,anchorshift,0.031249970197677612,0.19531248975545168
shuffled_labels,57,7,driftgate,0.2187499850988388,0.19531248975545168
shuffled_labels,57,7,fluxpatch,0.2187499701976776,0.19531248975545168
shuffled_labels,57,7,motifbridge,0.031249970197677612,0.19531248975545168
shuffled_labels,57,7,phasenest,0.375,0.19531248975545168
shuffled_labels,57,7,phasesar,0.2812499925494194,0.19531248975545168
shuffled_labels,57,7,quorumweave,0.15625,0.19531248975545168
shuffled_labels,57,7,shardbloom,0.2500000298023224,0.19531248975545168
shuffled_labels,57,8,anchorshift,0.15624994039535522,0.23828124441206455
shuffled_labels,57,8,driftgate,0.21875,0.23828124441206455
shuffled_labels,57,8,fluxpatch,0.3125,0.23828124441206455
shuffled_labels,57,8,motifbridge,0.06249995529651642,0.23828124441206455
shuffled_labels,57,8,phasenest,0.3749999701976776,0.23828124441206455
shuffled_labels,57,8,phasesar,0.3750000298023224,0.23828124441206455
shuffled_labels,57,8,quorumweave,0.1875,0.23828124441206455
shuffled_labels,57,8,shardbloom,0.21875005960464478,0.23828124441206455
shuffled_labels,58,1,anchorshift,0.0,-0.0351562574505806
shuffled_labels,58,1,driftgate,-0.09375,-0.0351562574505806
shuffled_labels,58,1,fluxpatch,-0.0625000149011612,-0.0351562574505806
shuffled_labels,58,1,motifbridge,-0.06250007450580597,-0.0351562574505806
shuffled_labels,58,1,phasenest,-0.03125,-0.0351562574505806
shuffled_labels,58,1,phasesar,0.0,-0.0351562574505806
shuffled_labels,58,1,quorumweave,0.0,-0.0351562574505806
shuffled_labels,58,1,shardbloom,-0.031249970197677612,-0.0351562574505806
shuffled_labels,58,2,anchorshift,-0.06250002980232239,-0.0195312537252903
shuffled_labels,58,2,driftgate,-0.125,-0.0195312537252903
shuffled_labels,58,2,fluxpatch,-0.06249995529651642,-0.0195312537252903
shuffled_labels,58,2,motifbridge,0.03124995529651642,-0.0195312537252903
shuffled_labels,58,2,phasenest,0.0,-0.0195312537252903
shuffled_labels,58,2,phasesar,0.0,-0.0195312537252903
shuffled_labels,58,2,quorumweave,0.03125,-0.0195312537252903
shuffled_labels,58,2,shardbloom,0.03125,-0.0195312537252903
shuffled_labels,58,3,anchorshift,-0.06250002980232239,-0.08203125
shuffled_labels,58,3,driftgate,-0.0937499850988388,-0.08203125
shuffled_labels,58,3,fluxpatch,-0.09375,-0.08203125
shuffled_labels,58,3,motifbridge,-0.09375002980232239,-0.08203125
shuffled_labels,58,3,phasenest,-0.1562499925494194,-0.08203125
shuffled_labels,58,3,phasesar,-0.03125,-0.08203125
shuffled_labels,58,3,quorumweave,-0.1249999925494194,-0.08203125
shuffled_labels,58,3,shardbloom,2.9802322387695312e-08,-0.08203125
shuffled_labels,58,4,anchorshift,0.031249970197677612,0.015624999068677425
shuffled_labels,58,4,driftgate,-7.450580596923828e-09,0.015624999068677425
shuffled_labels,58,4,fluxpatch,-0.0625,0.015624999068677425
shuffled_labels,58,4,motifbridge,0.031249970197677612,0.015624999068677425
shuffled_labels,58,4,phasenest,-0.031249970197677612,0.015624999068677425
shuffled_labels,58,4,phasesar,0.0625,0.015624999068677425
shuffled_labels,58,4,quorumweave,0.03125,0.015624999068677425
shuffled_labels,58,4,shardbloom,0.06250002980232239,0.015624999068677425
shuffled_labels,58,5,anchorshift,-2.9802322387695312e-08,-0.019531263038516045
shuffled_labels,58,5,driftgate,0.0,-0.019531263038516045
shuffled_labels,58,5,fluxpatch,-0.03125,-0.019531263038516045
shuffled_labels,58,5,motifbridge,-0.03125007450580597,-0.019531263038516045
shuffled_labels,58,5,phasenest,-0.0625000149011612,-0.019531263038516045
shuffled_labels,58,5,phasesar,-1.4901161193847656e-08,-0.019531263038516045
shuffled_labels,58,5,quorumweave,-0.09375,-0.019531263038516045
shuffled_labels,58,5,shardbloom,0.06250002980232239,-0.019531263038516045
shuffled_labels,58,6,anchorshift,0.06249997019767761,-0.015625009313225746
shuffled_labels,58,6,driftgate,-0.03125,-0.015625009313225746
shuffled_labels,58,6,fluxpatch,-0.0625000149011612,-0.015625009313225746
shuffled_labels,58,6,motifbridge,-0.06250005960464478,-0.015625009313225746
shuffled_labels,58,6,phasenest,-0.0625,-0.015625009313225746
shuffled_labels,58,6,phasesar,0.0,-0.015625009313225746
shuffled_labels,58,6,quorumweave,0.0,-0.015625009313225746
shuffled_labels,58,6,shardbloom,0.03125002980232239,-0.015625009313225746
shuffled_labels,58,7,anchorshift,0.12499997019767761,0.04687499813735485
shuffled_labels,58,7,driftgate,0.0,0.04687499813735485
shuffled_labels,58,7,fluxpatch,0.0625,0.04687499813735485
shuffled_labels,58,7,motifbridge,0.06249997019767761,0.04687499813735485
shuffled_labels,58,7,phasenest,1.4901161193847656e-08,0.04687499813735485
shuffled_labels,58,7,phasesar,0.03125,0.04687499813735485
shuffled_labels,58,7,quorumweave,0.03125,0.04687499813735485
shuffled_labels,58,7,shardbloom,0.06250002980232239,0.04687499813735485
shuffled_labels,58,8,anchorshift,0.09374997019767761,0.015625
shuffled_labels,58,8,driftgate,0.03125,0.015625
shuffled_labels,58,8,fluxpatch,0.031249985098838806,0.015625
shuffled_labels,58,8,motifbridge,-0.031250014901161194,0.015625
shuffled_labels,58,8,phasenest,-0.031249985098838806,0.015625
shuffled_labels,58,8,phasesar,0.031250014901161194,0.015625
shuffled_labels,58,8,quorumweave,0.0,0.015625
shuffled_labels,58,8,shardbloom,2.9802322387695312e-08,0.015625
shuffled_labels,59,1,anchorshift,0.03125,0.011718753725290298
shuffled_labels,59,1,driftgate,-0.031249985098838806,0.011718753725290298
shuffled_labels,59,1,fluxpatch,1.4901161193847656e-08,0.011718753725290298
shuffled_labels,59,1,motifbridge,-4.470348358154297e-08,0.011718753725290298
shuffled_labels,59,1,phasenest,0.03125,0.011718753725290298
shuffled_labels,59,1,phasesar,1.4901161193847656e-08,0.011718753725290298
shuffled_labels,59,1,quorumweave,0.03125,0.011718753725290298
shuffled_labels,59,1,shardbloom,0.03125002980232239,0.011718753725290298
shuffled_labels,59,2,anchorshift,0.09374997019767761,0.05859374813735485
shuffled_labels,59,2,driftgate,-1.4901161193847656e-08,0.05859374813735485
shuffled_labels,59,2,fluxpatch,0.09375,0.05859374813735485
shuffled_labels,59,2,motifbridge,0.031249970197677612,0.05859374813735485
shuffled_labels,59,2,phasenest,0.0,0.05859374813735485
shuffled_labels,59,2,phasesar,0.0937500149011612,0.05859374813735485
shuffled_labels,59,2,quorumweave,0.062499985098838806,0.05859374813735485
shuffled_labels,59,2,shardbloom,0.09375005960464478,0.05859374813735485
shuffled_labels,59,3,anchorshift,0.09374994039535522,0.06249999348074198
shuffled_labels,59,3,driftgate,0.03125,0.06249999348074198
shuffled_labels,59,3,fluxpatch,0.09375,0.06249999348074198
shuffled_labels,59,3,motifbridge,-7.450580596923828e-09,0.06249999348074198
shuffled_labels,59,3,phasenest,0.0625,0.06249999348074198
shuffled_labels,59,3,phasesar,0.031249985098838806,0.06249999348074198
shuffled_labels,59,3,quorumweave,0.0625,0.06249999348074198
shuffled_labels,59,3,shardbloom,0.1250000298023224,0.06249999348074198
shuffled_labels,59,4,anchorshift,0.06249997019767761,0.1289062425494194
shuffled_labels,59,4,driftgate,0.09375,0.1289062425494194
shuffled_labels,59,4,fluxpatch,0.21875,0.1289062425494194
shuffled_labels,59,4,motifbridge,-2.9802322387695312e-08,0.1289062425494194
shuffled_labels,59,4,phasenest,0.1562499701976776,0.1289062425494194
shuffled_labels,59,4,phasesar,0.21875,0.1289062425494194
shuffled_labels,59,4,quorumweave,0.0625,0.1289062425494194
shuffled_labels,59,4,shardbloom,0.2187500298023224,0.1289062425494194
shuffled_labels,59,5,anchorshift,0.031249970197677612,0.1249999962747097
shuffled_labels,59,5,driftgate,0.125,0.1249999962747097
shuffled_labels,59,5,fluxpatch,0.1875,0.1249999962747097
shuffled_labels,59,5,motifbridge,0.031249970197677612,0.1249999962747097
shuffled_labels,59,5,phasenest,0.15625,0.1249999962747097
shuffled_labels,59,5,phasesar,0.21875,0.1249999962747097
shuffled_labels,59,5,quorumweave,0.125,0.1249999962747097
shuffled_labels,59,5,shardbloom,0.1250000298023224,0.1249999962747097
shuffled_labels,59,6,anchorshift,0.09374994039535522,0.12499999161809683
shuffled_labels,59,6,driftgate,0.09375,0.12499999161809683
shuffled_labels,59,6,fluxpatch,0.15625,0.12499999161809683
shuffled_labels,59,6,motifbridge,0.031249985098838806,0.12499999161809683
shuffled_labels,59,6,phasenest,0.125,0.12499999161809683
shuffled_labels,59,6,phasesar,0.1875,0.12499999161809683
shuffled_labels,59,6,quorumweave,0.1562500074505806,0.12499999161809683
shuffled_labels,59,6,shardbloom,0.15625,0.12499999161809683
shuffled_labels,59,7,anchorshift,0.12499997019767761,0.12890624068677425
shuffled_labels,59,7,driftgate,0.1250000149011612,0.12890624068677425
shuffled_labels,59,7,fluxpatch,0.0937499850988388,0.12890624068677425
shuffled_labels,59,7,motifbridge,0.06249992549419403,0.12890624068677425
shuffled_labels,59,7,phasenest,0.1874999850988388,0.12890624068677425
shuffled_labels,59,7,phasesar,0.1250000149011612,0.12890624068677425
shuffled_labels,59,7,quorumweave,0.09375,0.12890624068677425
shuffled_labels,59,7,shardbloom,0.2187500298023224,0.12890624068677425
shuffled_labels,59,8,anchorshift,0.125,0.16015623975545168
shuffled_labels,59,8,driftgate,0.12499997764825821,0.16015623975545168
shuffled_labels,59,8,fluxpatch,0.1875,0.16015623975545168
shuffled_labels,59,8,motifbridge,-2.9802322387695312e-08,0.16015623975545168
shuffled_labels,59,8,phasenest,0.24999995529651642,0.16015623975545168
shuffled_labels,59,8,phasesar,0.2499999850988388,0.16015623975545168
shuffled_labels,59,8,quorumweave,0.09375,0.16015623975545168
shuffled_labels,59,8,shardbloom,0.2500000298023224,0.16015623975545168
shuffled_labels,60,1,anchorshift,-0.09375002980232239,-0.027343749068677425
shuffled_labels,60,1,driftgate,2.9802322387695312e-08,-0.027343749068677425
shuffled_labels,60,1,fluxpatch,-0.0625000149011612,-0.027343749068677425
shuffled_labels,60,1,motifbridge,-2.9802322387695312e-08,-0.027343749068677425
shuffled_labels,60,1,phasenest,0.031250014901161194,-0.027343749068677425
shuffled_labels,60,1,phasesar,-0.09375,-0.027343749068677425
shuffled_labels,60,1,quorumweave,0.03125,-0.027343749068677425
shuffled_labels,60,1,shardbloom,-0.031249962747097015,-0.027343749068677425
shuffled_labels,60,2,anchorshift,-0.09375002980232239,-0.05468750651925802
shuffled_labels,60,2,driftgate,-0.0625000074505806,-0.05468750651925802
shuffled_labels,60,2,fluxpatch,-0.09375,-0.05468750651925802
shuffled_labels,60,2,motifbridge,-2.9802322387695312e-08,-0.05468750651925802
shuffled_labels,60,2,phasenest,-0.0625,-0.05468750651925802
shuffled_labels,60,2,phasesar,-0.0937499850988388,-0.05468750651925802
shuffled_labels,60,2,quorumweave,0.0,-0.05468750651925802
shuffled_labels,60,2,shardbloom,-0.03125,-0.05468750651925802
shuffled_labels,60,3,anchorshift,-0.06250002980232239,-0.015625002793967724
shuffled_labels,60,3,driftgate,-0.03125002980232239,-0.015625002793967724
shuffled_labels,60,3,fluxpatch,-0.09374997019767761,-0.015625002793967724
shuffled_labels,60,3,motifbridge,0.031249970197677612,-0.015625002793967724
shuffled_labels,60,3,phasenest,-0.03125,-0.015625002793967724
shuffled_labels,60,3,phasesar,0.0,-0.015625002793967724
shuffled_labels,60,3,quorumweave,0.03125,-0.015625002793967724
shuffled_labels,60,3,shardbloom,0.031250037252902985,-0.015625002793967724
shuffled_labels,60,4,anchorshift,0.062499940395355225,0.1328124850988388
shuffled_labels,60,4,driftgate,0.0624999925494194,0.1328124850988388
shuffled_labels,60,4,fluxpatch,0.09374997019767761,0.1328124850988388
shuffled_labels,60,4,motifbridge,0.12499997019767761,0.1328124850988388
shuffled_labels,60,4,phasenest,0.34375,0.1328124850988388
shuffled_labels,60,4,phasesar,0.12499997019767761,0.1328124850988388
shuffled_labels,60,4,quorumweave,0.1562500074505806,0.1328124850988388
shuffled_labels,60,4,shardbloom,0.09375002980232239,0.1328124850988388
shuffled_labels,60,5,anchorshift,0.06249997019767761,0.1171874925494194
shuffled_labels,60,5,driftgate,0.0937500149011612,0.1171874925494194
shuffled_labels,60,5,fluxpatch,0.15624994039535522,0.1171874925494194
shuffled_labels,60,5,motifbridge,0.06249997019767761,0.1171874925494194
shuffled_labels,60,5,phasenest,0.21875,0.1171874925494194
shuffled_labels,60,5,phasesar,0.1875000149011612,0.1171874925494194
shuffled_labels,60,5,quorumweave,0.0625,0.1171874925494194
shuffled_labels,60,5,shardbloom,0.09375002980232239,0.1171874925494194
shuffled_labels,60,6,anchorshift,0.0625,0.109375
shuffled_labels,60,6,driftgate,0.09375,0.109375
shuffled_labels,60,6,fluxpatch,0.1250000298023224,0.109375
shuffled_labels,60,6,motifbridge,-1.4901161193847656e-08,0.109375
shuffled_labels,60,6,phasenest,0.15625,0.109375
shuffled_labels,60,6,phasesar,0.1562499850988388,0.109375
shuffled_labels,60,6,quorumweave,0.09375,0.109375
shuffled_labels,60,6,shardbloom,0.1875,0.109375
shuffled_labels,60,7,anchorshift,0.06249997019767761,0.12109374441206455
shuffled_labels,60,7,driftgate,0.0625000149011612,0.12109374441206455
shuffled_labels,60,7,fluxpatch,0.1562499701976776,0.12109374441206455
shuffled_labels,60,7,motifbridge,0.06249995529651642,0.12109374441206455
shuffled_labels,60,7,phasenest,0.1875,0.12109374441206455
shuffled_labels,60,7,phasesar,0.1562499850988388,0.12109374441206455
shuffled_labels,60,7,quorumweave,0.0625,0.12109374441206455
shuffled_labels,60,7,shardbloom,0.21875005960464478,0.12109374441206455
shuffled_labels,60,8,anchorshift,-2.9802322387695312e-08,0.14062499068677425
shuffled_labels,60,8,driftgate,0.1562499850988388,0.14062499068677425
shuffled_labels,60,8,fluxpatch,0.1875,0.14062499068677425
shuffled_labels,60,8,motifbridge,0.06249997019767761,0.14062499068677425
shuffled_labels,60,8,phasenest,0.3124999552965164,0.14062499068677425
shuffled_labels,60,8,phasesar,0.1562500149011612,0.14062499068677425
shuffled_labels,60,8,quorumweave,0.09375,0.14062499068677425
shuffled_labels,60,8,shardbloom,0.1562500298023224,0.14062499068677425
shuffled_labels,61,1,anchorshift,-0.0625,-0.04296875
shuffled_labels,61,1,driftgate,-0.0625,-0.04296875
shuffled_labels,61,1,fluxpatch,-0.03125,-0.04296875
shuffled_labels,61,1,motifbridge,-0.1250000149011612,-0.04296875
shuffled_labels,61,1,phasenest,-0.0625,-0.04296875
shuffled_labels,61,1,phasesar,-0.031249985098838806,-0.04296875
shuffled_labels,61,1,quorumweave,-0.03125,-0.04296875
shuffled_labels,61,1,shardbloom,0.0625,-0.04296875
shuffled_labels,61,2,anchorshift,-0.06250002980232239,-0.05078125465661287
shuffled_labels,61,2,driftgate,-0.0625,-0.05078125465661287
shuffled_labels,61,2,fluxpatch,-0.09375,-0.05078125465661287
shuffled_labels,61,2,motifbridge,-2.9802322387695312e-08,-0.05078125465661287
shuffled_labels,61,2,phasenest,-0.0625,-0.05078125465661287
shuffled_labels,61,2,phasesar,-0.03125,-0.05078125465661287
shuffled_labels,61,2,quorumweave,-0.0937500074505806,-0.05078125465661287
shuffled_labels,61,2,shardbloom,2.9802322387695312e-08,-0.05078125465661287
shuffled_labels,61,3,anchorshift,0.031249970197677612,-5.587935447692871e-09
shuffled_labels,61,3,driftgate,0.0,-5.587935447692871e-09
shuffled_labels,61,3,fluxpatch,-0.03125,-5.587935447692871e-09
shuffled_labels,61,3,motifbridge,0.031249970197677612,-5.587935447692871e-09
shuffled_labels,61,3,phasenest,0.0,-5.587935447692871e-09
shuffled_labels,61,3,phasesar,-0.03125,-5.587935447692871e-09
shuffled_labels,61,3,quorumweave,0.031249985098838806,-5.587935447692871e-09
shuffled_labels,61,3,shardbloom,-0.031249970197677612,-5.587935447692871e-09
shuffled_labels,61,4,anchorshift,0.06249997019767761,0.05468749441206455
shuffled_labels,61,4,driftgate,-0.06250004470348358,0.05468749441206455
shuffled_labels,61,4,fluxpatch,0.03125,0.05468749441206455
shuffled_labels,61,4,motifbridge,0.031249970197677612,0.05468749441206455
shuffled_labels,61,4,phasenest,0.06250002980232239,0.05468749441206455
shuffled_labels,61,4,phasesar,0.15625,0.05468749441206455
shuffled_labels,61,4,quorumweave,0.09375,0.05468749441206455
shuffled_labels,61,4,shardbloom,0.06250002980232239,0.05468749441206455
shuffled_labels,61,5,anchorshift,0.0,0.04296875
shuffled_labels,61,5,driftgate,0.031249970197677612,0.04296875
shuffled_labels,61,5,fluxpatch,2.9802322387695312e-08,0.04296875
shuffled_labels,61,5,motifbridge,0.031249985098838806,0.04296875
shuffled_labels,61,5,phasenest,0.09375,0.04296875
shuffled_labels,61,5,phasesar,0.062499985098838806,0.04296875
shuffled_labels,61,5,quorumweave,0.0,0.04296875
shuffled_labels,61,5,shardbloom,0.1250000298023224,0.04296875
shuffled_labels,61,6,anchorshift,0.031249970197677612,0.0585937462747097
shuffled_labels,61,6,driftgate,0.031249985098838806,0.0585937462747097
shuffled_labels,61,6,fluxpatch,0.06250002980232239,0.0585937462747097
shuffled_labels,61,6,motifbridge,0.031249970197677612,0.0585937462747097
shuffled_labels,61,6,phasenest,0.1562499850988388,0.0585937462747097
shuffled_labels,61,6,phasesar,0.0625000149011612,0.0585937462747097
shuffled_labels,61,6,quorumweave,0.031249985098838806,0.0585937462747097
shuffled_labels,61,6,shardbloom,0.06250002980232239,0.0585937462747097
shuffled_labels,61,7,anchorshift,0.06249997019767761,0.0898437425494194
shuffled_labels,61,7,driftgate,0.125,0.0898437425494194
shuffled_labels,61,7,fluxpatch,0.031249970197677612,0.0898437425494194
shuffled_labels,61,7,motifbridge,0.031249985098838806,0.0898437425494194
shuffled_labels,61,7,phasenest,0.125,0.0898437425494194
shuffled_labels,61,7,phasesar,0.1562499850988388,0.0898437425494194
shuffled_labels,61,7,quorumweave,0.03125,0.0898437425494194
shuffled_labels,61,7,shardbloom,0.1562500298023224,0.0898437425494194
shuffled_labels,61,8,anchorshift,0.031249940395355225,-0.011718758381903172
shuffled_labels,61,8,driftgate,-0.0625,-0.011718758381903172
shuffled_labels,61,8,fluxpatch,-0.03125,-0.011718758381903172
shuffled_labels,61,8,motifbridge,-2.9802322387695312e-08,-0.011718758381903172
shuffled_labels,61,8,phasenest,-0.0625,-0.011718758381903172
shuffled_labels,61,8,phasesar,0.03125,-0.011718758381903172
shuffled_labels,61,8,quorumweave,-0.0625000074505806,-0.011718758381903172
shuffled_labels,61,8,shardbloom,0.06250002980232239,-0.011718758381903172
shuffled_labels,62,1,anchorshift,0.0,-0.0507812537252903
shuffled_labels,62,1,driftgate,-0.0625,-0.0507812537252903
shuffled_labels,62,1,fluxpatch,-0.0625,-0.0507812537252903
shuffled_labels,62,1,motifbridge,-2.9802322387695312e-08,-0.0507812537252903
shuffled_labels,62,1,phasenest,-0.125,-0.0507812537252903
shuffled_labels,62,1,phasesar,-0.06250002980232239,-0.0507812537252903
shuffled_labels,62,1,quorumweave,-0.09375,-0.0507812537252903
shuffled_labels,62,1,shardbloom,2.9802322387695312e-08,-0.0507812537252903
shuffled_labels,62,2,anchorshift,-2.9802322387695312e-08,-0.01953126583248377
shuffled_labels,62,2,driftgate,-0.06250003725290298,-0.01953126583248377
shuffled_labels,62,2,fluxpatch,-0.03125,-0.01953126583248377
shuffled_labels,62,2,motifbridge,-4.470348358154297e-08,-0.01953126583248377
shuffled_labels,62,2,phasenest,-1.4901161193847656e-08,-0.01953126583248377
shuffled_labels,62,2,phasesar,-0.09375,-0.01953126583248377
shuffled_labels,62,2,quorumweave,-2.9802322387695312e-08,-0.01953126583248377
shuffled_labels,62,2,shardbloom,0.03125002980232239,-0.01953126583248377
shuffled_labels,62,3,anchorshift,0.125,0.11328125
shuffled_labels,62,3,driftgate,0.0625,0.11328125
shuffled_labels,62,3,fluxpatch,0.0625,0.11328125
shuffled_labels,62,3,motifbridge,0.12499997019767761,0.11328125
shuffled_labels,62,3,phasenest,0.1875,0.11328125
shuffled_labels,62,3,phasesar,0.0625,0.11328125
shuffled_labels,62,3,quorumweave,0.125,0.11328125
shuffled_labels,62,3,shardbloom,0.1562500298023224,0.11328125
shuffled_labels,62,4,anchorshift,0.1562499701976776,0.0820312537252903
shuffled_labels,62,4,driftgate,-0.031250014901161194,0.0820312537252903
shuffled_labels,62,4,fluxpatch,0.1250000298023224,0.0820312537252903
shuffled_labels,62,4,motifbridge,0.06249997019767761,0.0820312537252903
shuffled_labels,62,4,phasenest,0.1250000149011612,0.0820312537252903
shuffled_labels,62,4,phasesar,0.031250014901161194,0.0820312537252903
shuffled_labels,62,4,quorumweave,0.0937500149011612,0.0820312537252903
shuffled_labels,62,4,shardbloom,0.09375002980232239,0.0820312537252903
shuffled_labels,62,5,anchorshift,0.18749994039535522,0.12890623975545168
shuffled_labels,62,5,driftgate,0.03125,0.12890623975545168
shuffled_labels,62,5,fluxpatch,0.15625,0.12890623975545168
shuffled_labels,62,5,motifbridge,0.09374997019767761,0.12890623975545168
shuffled_labels,62,5,phasenest,0.2187500074505806,0.12890623975545168
shuffled_labels,62,5,phasesar,0.0625,0.12890623975545168
shuffled_labels,62,5,quorumweave,0.21875,0.12890623975545168
shuffled_labels,62,5,shardbloom,0.0625,0.12890623975545168
shuffled_labels,62,6,anchorshift,0.12499997019767761,0.12890624161809683
shuffled_labels,62,6,driftgate,0.062499985098838806,0.12890624161809683
shuffled_labels,62,6,fluxpatch,0.12499997019767761,0.12890624161809683
shuffled_labels,62,6,motifbridge,0.09374996274709702,0.12890624161809683
shuffled_labels,62,6,phasenest,0.2187500149011612,0.12890624161809683
shuffled_labels,62,6,phasesar,0.09375,0.12890624161809683
shuffled_labels,62,6,quorumweave,0.15625,0.12890624161809683
shuffled_labels,62,6,shardbloom,0.1562500298023224,0.12890624161809683
shuffled_labels,62,7,anchorshift,0.12499997019767761,0.10546875465661287
shuffled_labels,62,7,driftgate,0.03125004470348358,0.10546875465661287
shuffled_labels,62,7,fluxpatch,0.15625,0.10546875465661287
shuffled_labels,62,7,motifbridge,0.031249970197677612,0.10546875465661287
shuffled_labels,62,7,phasenest,0.1250000149011612,0.10546875465661287
shuffled_labels,62,7,phasesar,0.0937500074505806,0.10546875465661287
shuffled_labels,62,7,quorumweave,0.15625,0.10546875465661287
shuffled_labels,62,7,shardbloom,0.1250000298023224,0.10546875465661287
shuffled_labels,62,8,anchorshift,0.12499997019767761,0.1132812462747097
shuffled_labels,62,8,driftgate,0.0625000149011612,0.1132812462747097
shuffled_labels,62,8,fluxpatch,0.125,0.1132812462747097
shuffled_labels,62,8,motifbridge,0.031249985098838806,0.1132812462747097
shuffled_labels,62,8,phasenest,0.21875,0.1132812462747097
shuffled_labels,62,8,phasesar,0.09374997019767761,0.1132812462747097
shuffled_labels,62,8,quorumweave,0.15625,0.1132812462747097
