heldout_source,layer,tail_position,direction_norm,validation_addition_effect,validation_ablation_reduction,selection_score
bert,27,-1,0.5810280442237854,0.0513392835855484,0.0982142835855484,0.0513392835855484
bert,28,-5,1.2725213766098022,0.060267859271594455,0.03571428784302305,0.03571428784302305
bert,28,-4,0.8821175694465637,-1.064368656703404e-09,0.031250002128737325,-1.064368656703404e-09
bert,28,-3,0.47006505727767944,0.0022321417927742004,0.004464292100497674,0.0022321417927742004
bert,28,-2,0.6612858176231384,0.02008928677865437,0.00892857355730875,0.00892857355730875
bert,28,-1,0.6485242247581482,0.06250000212873731,0.07589285501411985,0.06250000212873731
bert,29,-5,1.3955175876617432,0.0267857164144516,0.0223214307001659,0.0223214307001659
bert,29,-4,1.1166844367980957,0.011160712156976973,-0.026785703642027703,-0.026785703642027703
bert,29,-3,0.574563205242157,-0.002232139664036887,0.031249991485050754,-0.002232139664036887
bert,29,-2,0.7397667765617371,0.015625001064368656,-0.004464285714285698,-0.004464285714285698
bert,29,-1,0.7252991795539856,0.04687500212873731,0.0535714328289032,0.04687500212873731
bert,30,-5,1.6007682085037231,0.07812499946781568,0.022321434957640524,0.022321434957640524
bert,30,-4,1.2834672927856445,3.193105970110212e-09,0.004464298486709595,3.193105970110212e-09
bert,30,-3,0.7254562377929688,0.004464293164866311,-2.128737297546479e-09,-2.128737297546479e-09
bert,30,-2,0.8584474921226501,0.022321424846138273,-4.257474622848534e-09,-4.257474622848534e-09
bert,30,-1,0.8209754824638367,0.049107136470930915,0.049107150307723474,0.049107136470930915
bert,31,-5,1.8896656036376953,-0.01339286140033177,0.013392859271594476,-0.01339286140033177
bert,31,-4,1.5584958791732788,0.011160717478820257,-0.022321430700165873,-0.022321430700165873
bert,31,-3,0.8959405422210693,-0.002232142857142857,0.013392855014119853,-0.002232142857142857
bert,31,-2,1.0226991176605225,0.01562500319310597,0.01339287417275567,0.01339287417275567
bert,31,-1,1.166245937347412,0.008928571428571428,0.017857151372092123,0.008928571428571428
ddpm,0,-5,0.004615181591361761,-0.0178571417927742,-0.05803572599376955,-0.05803572599376955
ddpm,0,-4,0.006762586068361998,-0.004464289971760341,-0.013392848627907905,-0.013392848627907905
ddpm,0,-3,0.005327620543539524,0.002232139664036887,0.02232143389327182,0.002232139664036887
