kind,seed,source,addition_effect,aggregate_mean
random,56,phasesar,-0.14062511920928955,-0.15820313524454832
random,56,quorumweave,-0.4296875,-0.15820313524454832
random,56,shardbloom,-0.203125,-0.15820313524454832
random,57,anchorshift,-0.1328125,-0.05273438151925802
random,57,driftgate,0.015625,-0.05273438151925802
random,57,fluxpatch,-0.265625,-0.05273438151925802
random,57,motifbridge,0.1875000074505806,-0.05273438151925802
random,57,phasenest,-0.0625,-0.05273438151925802
random,57,phasesar,0.062499940395355225,-0.05273438151925802
random,57,quorumweave,-0.2109375,-0.05273438151925802
random,57,shardbloom,-0.015625,-0.05273438151925802
random,58,anchorshift,-0.09375,0.029296870343387127
random,58,driftgate,0.25,0.029296870343387127
random,58,fluxpatch,0.1249999925494194,0.029296870343387127
random,58,motifbridge,0.0937500149011612,0.029296870343387127
random,58,phasenest,-0.015624985098838806,0.029296870343387127
random,58,phasesar,0.17968744039535522,0.029296870343387127
random,58,quorumweave,-0.2421875,0.029296870343387127
random,58,shardbloom,-0.0625,0.029296870343387127
random,59,anchorshift,-0.0390625,-0.1259765513241291
random,59,driftgate,-0.06249988079071045,-0.1259765513241291
random,59,fluxpatch,-0.1875000074505806,-0.1259765513241291
random,59,motifbridge,-0.20312496274709702,-0.1259765513241291
random,59,phasenest,-0.1875,-0.1259765513241291
random,59,phasesar,-0.09375005960464478,-0.1259765513241291
random,59,quorumweave,-0.21875,-0.1259765513241291
random,59,shardbloom,-0.015625,-0.1259765513241291
random,60,anchorshift,0.078125,0.08105468098074198
random,60,driftgate,-0.078125,0.08105468098074198
random,60,fluxpatch,-0.1562500074505806,0.08105468098074198
random,60,motifbridge,0.1718750074505806,0.08105468098074198
random,60,phasenest,0.1718750074505806,0.08105468098074198
random,60,phasesar,0.2656249403953552,0.08105468098074198
random,60,quorumweave,0.0859375,0.08105468098074198
random,60,shardbloom,0.109375,0.08105468098074198
random,61,anchorshift,0.0234375,0.07031250279396772
random,61,driftgate,0.078125,0.07031250279396772
random,61,fluxpatch,0.28125,0.07031250279396772
random,61,motifbridge,0.015625037252902985,0.07031250279396772
random,61,phasenest,0.0937499850988388,0.07031250279396772
random,61,phasesar,0.046875,0.07031250279396772
random,61,quorumweave,0.1171875,0.07031250279396772
random,61,shardbloom,-0.09375,0.07031250279396772
random,62,anchorshift,-0.0703125,0.06542968098074198
random,62,driftgate,0.1875,0.06542968098074198
random,62,fluxpatch,0.09375,0.06542968098074198
random,62,motifbridge,0.2500000074505806,0.06542968098074198
random,62,phasenest,0.046875,0.06542968098074198
random,62,phasesar,0.18749994039535522,0.06542968098074198
random,62,quorumweave,-0.1875,0.06542968098074198
random,62,shardbloom,0.015625,0.06542968098074198
random,63,anchorshift,-0.15625,0.0371093675494194
random,63,driftgate,0.21875,0.0371093675494194
random,63,fluxpatch,0.2031249850988388,0.0371093675494194
random,63,motifbridge,0.1250000149011612,0.0371093675494194
random,63,phasenest,0.015625,0.0371093675494194
random,63,phasesar,0.062499940395355225,0.0371093675494194
random,63,quorumweave,-0.09375,0.0371093675494194
random,63,shardbloom,-0.078125,0.0371093675494194
random,64,anchorshift,0.359375,0.21777344215661287
random,64,driftgate,0.0,0.21777344215661287
random,64,fluxpatch,0.5468750223517418,0.21777344215661287
random,64,motifbridge,0.2500000149011612,0.21777344215661287
random,64,phasenest,0.28125,0.21777344215661287
random,64,phasesar,0.09375,0.21777344215661287
random,64,quorumweave,0.1015625,0.21777344215661287
random,64,shardbloom,0.109375,0.21777344215661287
random,65,anchorshift,0.0390625,-0.0966797024011612
random,65,driftgate,-0.14062505960464478,-0.0966797024011612
random,65,fluxpatch,-0.265625,-0.0966797024011612
random,65,motifbridge,-0.2968749850988388,-0.0966797024011612
random,65,phasenest,-0.015625014901161194,-0.0966797024011612
random,65,phasesar,0.015624940395355225,-0.0966797024011612
