heldout_source,layer,tail_position,direction_norm,validation_addition_effect,validation_ablation_reduction,selection_score
kriging,23,-2,2.5403738021850586,-0.8020833333333334,-0.04166666666666674,-0.8020833333333334
kriging,23,-1,1.5189974308013916,-0.3125,0.125,-0.3125
kriging,24,-5,2.621518135070801,-0.010416666666666666,-0.45833332836627966,-0.45833332836627966
kriging,24,-4,2.6685168743133545,-0.03125,0.29166666666666663,-0.03125
kriging,24,-3,2.1815271377563477,0.07291666666666667,-0.04166666666666674,-0.04166666666666674
kriging,24,-2,3.5941407680511475,-0.15625,0.10416666666666663,-0.15625
kriging,24,-1,1.9328027963638306,0.19791666666666666,0.3124999999999999,0.19791666666666666
kriging,25,-5,2.619699716567993,-0.07291666666666667,-0.43750000000000006,-0.43750000000000006
kriging,25,-4,2.8537471294403076,0.0625,-0.125,-0.125
kriging,25,-3,2.291116237640381,0.0625,-0.04166666666666674,-0.04166666666666674
kriging,25,-2,3.8890483379364014,0.22916666666666666,0.125,0.125
kriging,25,-1,2.0140881538391113,0.0,0.08333333333333326,0.0
kriging,26,-5,2.5482640266418457,-0.09375,-0.3541666666666667,-0.3541666666666667
kriging,26,-4,2.951478958129883,0.10416666666666667,0.08333333333333326,0.08333333333333326
kriging,26,-3,2.266979217529297,0.010416666666666666,-0.0625,-0.0625
kriging,26,-2,3.8882980346679688,0.2604166666666667,0.04166666666666663,0.04166666666666663
kriging,26,-1,2.2045507431030273,0.0,-0.02083333333333337,-0.02083333333333337
kriging,27,-5,2.4724881649017334,0.09375,0.04166666666666663,0.04166666666666663
kriging,27,-4,2.9709184169769287,0.09375,-0.10416666666666674,-0.10416666666666674
kriging,27,-3,2.3786540031433105,0.020833333333333332,0.0625,0.020833333333333332
kriging,27,-2,4.105401039123535,0.28125,0.14583333333333326,0.14583333333333326
kriging,27,-1,2.912147283554077,0.10416666666666667,0.125,0.10416666666666667
kriging,28,-5,2.63665771484375,0.09375,0.125,0.09375
kriging,28,-4,3.117542266845703,0.15625,-0.10416666666666674,-0.10416666666666674
